index,reason,prediction,label
1034,"The text criticizes the EU as anti-democratic and emphasizes national sovereignty, which relates to I2 (State Structure) favoring federalism (Right). It also advocates against political entanglements with the EU, aligning with I8 (Diplomatic Strategy) isolationism (Right). Other dimensions are unrelated as the text focuses on political structure and international relations without addressing economic systems, ethical values, or other listed aspects.","[0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
1035,"The text uses a metaphor to criticize Russia's actions in the Ukraine War, urging Russia to 'let it go,' which reflects opposition to militarism and support for pacifism (I9: Right). The emphasis on allowing the 'apple' (symbolizing Ukraine) to detach implies a stance against forced control, aligning with individualism (I7: Right) and the protection of Ukraine's sovereignty as an individual right (I12: Right). The call for Russia to avoid entanglement supports a globalist perspective (I8: Left) by opposing aggressive foreign interventions. Other dimensions (I1-I6, I10-I11) are unrelated as the text does not address economic systems, equality, ethical issues, or justice frameworks directly.","[0, 0, 0, 0, 0, 0, 3, 1, 3, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1036,"The text emphasizes personal responsibility and individual choice ('OUR RESPONSIBILITY to CHOOSE'), aligning with **I7 (Cultural Value)** as **Individualism** (Right). It also stresses fulfilling responsibilities ('The RESPONSIBILITY is OURS'), relating to **I12 (Personal Right)** as **Social Responsibility** (Left). Other dimensions (I1-I6, I8-I11) are unrelated as they do not address political regimes, economic policies, ethics, church-state relations, diplomacy, military, social development, or justice types.","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1037,"The text discusses the right to privacy and body autonomy in the context of overturning Roe v. Wade, emphasizing individual rights against government and corporate intrusion. This relates to I5 (Ethical Pursuit) as it supports ethical liberalism (Left) by advocating for abortion rights and sexual liberation. It also touches on I7 (Cultural Value) by prioritizing individualism (Right) through the emphasis on personal privacy and autonomy. Additionally, I12 (Personal Right) is relevant as it stresses protecting individual rights (Right) over social responsibility. Other dimensions (I1, I2, I3, I4, I6, I8, I9, I10, I11) are unrelated as the text does not address political regimes, state structures, economic systems, equality types, church-state relations, diplomacy, military strategies, social development methods, or justice frameworks directly.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1038,"The text reports a factual event of law enforcement action against drug trafficking without expressing any ideological stance. None of the detection dimensions (I1-I12) are directly related to the content, as the text does not discuss political regimes, economic systems, ethical values, or other ideological aspects.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1039,"The text discusses a rally supporting abortion rights with the chant 'our bodies, our choice' and references #RoeVWade, highlighting ethical liberalism (I5-Left) in advocating for reproductive freedom. The emphasis on individual autonomy over collective norms aligns with individualism (I7-Right). The focus on personal choice directly relates to prioritizing individual rights over social responsibility (I12-Right). Other dimensions (I1, I2, I3, I4, I6, I8, I9, I10, I11) are unrelated as the text does not address political regimes, economic systems, church-state relations, diplomacy, military, or justice frameworks.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3]"
1040,"The text discusses the reaction of prelates to a Supreme Court decision on abortion, implying criticism of anti-abortion efforts and their lack of support for social programs aiding women in poverty. This relates to I5 (Ethical Pursuit) as it touches on abortion, aligning with Ethical Liberalism (Left) by criticizing restrictive stances. It also relates to I6 (Church-State Relations) by highlighting religious figures (prelates) influencing state decisions, supporting Secularism (Left). Other dimensions (I1, I2, I3, I4, I7-I12) are unrelated as the text does not address political regimes, economic structures, collectivism, diplomacy, military, social development, justice, or personal rights beyond the specific ethical and church-state contexts.","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
1041,"The text discusses David Lammy's association with CARE, an anti-abortion group, which relates to the Ethical Pursuit (I5) dimension. The mention of an anti-abortion group aligns with Ethical Conservatism (Right), as it supports restricting individual behavior based on moral norms. Other dimensions (e.g., Political Regime, Economic Orientation) are unrelated as the text focuses on ethical issues.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1042,"The text discusses the differing preparedness steps taken by Democrats and Republicans, such as handwashing and limiting travel. This relates to I12 (Personal Right) as it implies a greater emphasis on social responsibility (left) among Democrats compared to Republicans. Other dimensions are unrelated as the text does not address political regimes, state structure, economic policies, ethical issues, church-state relations, cultural values, diplomacy, military, social development, justice, or economic equality.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1043,"The text discusses opposition to a nationwide abortion ban, which relates to Ethical Pursuit (I5). The stance against restricting abortion aligns with Ethical Liberalism (Left). Other dimensions (I1, I2, I3, I4, I6, I7, I8, I9, I10, I11, I12) are unrelated as the text does not address political regime, state structure, economic policies, church-state relations, cultural collectivism/individualism, diplomacy, military, social development methods, justice types, or personal rights/responsibilities.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1044,"The text discusses the federal tax credit related to purchasing a Tesla Model Y under the Inflation Reduction Act (IRA). This primarily relates to government economic policy (I3: Economic Orientation) by referencing tax incentives for electric vehicles, which is a form of government intervention in the economy. However, the text does not explicitly advocate for or against government control versus market-driven decisions, nor does it touch on other ideological dimensions such as political regime, equality, or cultural values. The query is neutral and informational, focusing on understanding policy mechanics rather than expressing ideological stances.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
1045,"The input text is a description of a film and its genre, director, and cast. It does not contain any explicit or implicit content related to the given ideological dimensions. All dimensions (I1-I12) are unrelated as the text does not discuss political, economic, social, or cultural ideologies.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1046,"The text discusses economic challenges (oil price hike, tuition fee increase) and calls for collective action. Related dimensions: I4 (Economic Equality) - opposing tuition fee increase suggests support for opportunity equality (Right). I7 (Cultural Value) - collective action ('we are affected') indicates Collectivism (Left). I11 (Justice Orientation) - focus on fair treatment in economic hardships implies Result Justice (Left). I12 (Personal Right) - emphasis on social responsibility over individual rights (Left). Other dimensions are unrelated as they don't address political regime, state structure, etc.","[0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1047,"The text criticizes Republicans for defending Donald Trump's actions, implying a failure in procedural justice (I11) as the authorities (Republicans) did not make a fair decision despite clear guilt. It also emphasizes social responsibility (I12) by holding Trump accountable for his actions. Other dimensions like Political Regime (I1), State Structure (I2), Economic Orientation (I3), etc., are unrelated as the text focuses on political accountability and justice rather than economic systems, state structure, or cultural values.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1048,"The text discusses the overturning of Roe v. Wade and advocates for electing pro-choice representatives, which relates to Ethical Pursuit (I5) as it supports abortion rights (Left: Ethical Liberalism). The call to elect representatives through the democratic process aligns with Reformism (I10) (Right: gradual change via existing systems). Emphasizing pro-choice rights reflects Individual Right (I12) (Right: protecting individual rights). Other dimensions (I1-I4, I6-I9, I11) are unrelated as the text does not address political regimes, economic systems, church-state relations, etc.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
1049,"The text discusses geopolitical events such as the Maidan massacre, the overthrow of the Ukrainian government, and Russian military intervention. These topics primarily relate to diplomatic strategy (I8) and military force (I9). However, the text does not explicitly express a stance favoring globalism, isolationism, militarism, or pacifism; it neutrally presents the events as part of a study. Other dimensions (e.g., political regime, economic orientation) are unrelated to the context. Thus, all dimensions are marked as unrelated (0) due to the lack of explicit ideological positioning.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1050,"The text discusses electing pro-choice legislators and officials, which relates to Ethical Pursuit (I5) as it supports Ethical Liberalism (Left). The emphasis on individual choice in abortion rights aligns with Individualism (I7, Right). Advocating for change through elections rather than direct action points to Reformism (I10, Right). The focus on protecting abortion rights highlights Individual Right (I12, Right). Other dimensions are unrelated as they don't address political regime, economic policies, church-state relations, etc.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 3, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1051,"The text criticizes the U.S. healthcare system and advocates for Medicare for All (M4A), which relates to universal healthcare. This touches on I1 (Political Regime) as it supports public ownership (Socialism). I3 (Economic Orientation) is addressed by advocating government responsibility (Command Economy). I4 (Economic Equality) emphasizes Outcome Equality through universal access. I7 (Cultural Value) reflects Collectivism by prioritizing collective welfare. I10 (Social Development) suggests Revolutionism for direct action. I11 (Justice Orientation) focuses on Result Justice in healthcare distribution. I12 (Personal Right) leans toward Social Responsibility. Other dimensions (I2, I5, I6, I8, I9) are unrelated.","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1052,"The text discusses the pro-life movement and implies a stance against abortion, which relates to the Ethical Pursuit (I5) dimension. The sarcastic remark about the 'shortest report in history' suggests a dismissal of significant pro-life violence, aligning with Ethical Conservatism (Right). Other dimensions such as Political Regime (I1), Economic Orientation (I3), and Church-State Relations (I6) are unrelated as the text does not address public ownership, economic systems, or religious authority. The focus is solely on ethical issues related to abortion.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1053,"The text relates to several ideological dimensions. I2 (State Structure) is Left (1) as the Taliban centralizes power by controlling protests. I4 (Economic Equality) is Right (3) for restricting women's access to education and work, opposing opportunity equality. I5 (Ethical Pursuit) is Right (3) due to enforcing conservative norms. I6 (Church-State) is Right (3) as religious and state powers are unified. I7 (Cultural Value) is Left (1) as collectivism is enforced over individual rights. I12 (Personal Right) is Left (1) emphasizing social responsibility over individual rights. Other dimensions are unrelated.","[0, 1, 0, 3, 3, 3, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1054,"The text discusses Dr. Allinson's support for women's equality and reproductive rights, which directly relates to **I5 (Ethical Pursuit)**. His advocacy for women's right to limit family size aligns with *Ethical Liberalism* (Left stance), as it involves support for personal autonomy on issues like abortion and family planning. Other dimensions (e.g., Political Regime, Economic Orientation, Military Force) are unrelated, as the text focuses on gender equality and ethical values rather than economic systems, governance structures, or foreign policy.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1055,"The text discusses expanding democratic forms of business ownership to strengthen democracy and social trust, which relates to public ownership (I1: Socialism, Left). It emphasizes collective ownership structures (I7: Collectivism, Left) and gradual institutional reform (I10: Reformism, Right). The focus on social trust and democratic institutions underscores social responsibility over individual rights (I12: Social Responsibility, Left). Other dimensions (I2, I3, I4, I5, I6, I8, I9, I11) are unrelated to the text's arguments.","[1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1056,"The text discusses a legal challenge to a 15-week abortion ban, which relates to I5 (Ethical Pursuit). The reinstatement of the ban aligns with Ethical Conservatism (Right), as it reflects a stance favoring restrictions on abortion based on moral norms. Other dimensions (I1-I4, I6-I12) are unrelated to the content.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
1057,"The text criticizes Trump's brutality and expresses solidarity with oppressed groups, particularly referencing #BlackLivesMatter. This relates to I4 (Economic Equality) as it emphasizes outcome equality for marginalized communities. I7 (Cultural Value) is linked to collectivism through collective action and solidarity. I11 (Justice Orientation) aligns with result justice, advocating for fair treatment of oppressed groups. I12 (Personal Right) leans toward social responsibility through collective advocacy. Other dimensions (I1, I2, I3, I5, I6, I8, I9, I10) are unrelated as the text does not address political regimes, state structure, economic systems, ethical issues, church-state relations, diplomacy, military strategy, or social development methods explicitly.","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1058,"The text discusses Pope Francis consecrating Russia and Ukraine to the Immaculate Heart of Mary as a call for peace. This relates to **I9 (Military Force)** as it opposes violence (Pacifism, Right). The act also reflects **I8 (Diplomatic Strategy)** by promoting an international perspective on peace (Globalism, Left). Other dimensions (I1-I7, I10-I12) are unrelated to the content.","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1059,"The text is a promotional announcement for a TV show, Marcella series 2, focusing on entertainment and marketing. It does not discuss or imply any ideological stances related to political regimes, state structures, economic systems, ethical values, church-state relations, cultural collectivism/individualism, diplomatic strategies, military policies, social development approaches, justice orientations, or personal rights. All detection dimensions (I1-I12) are unrelated to the content.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1060,"The text discusses support for abortion rights and organizing to protect women's rights, which relates to Ethical Pursuit (I5) as it supports ethical liberalism (Left). The call to action through organizing and electing officials suggests a focus on Social Development (I10) through reformist means (Right). The emphasis on protecting individual rights, specifically women's rights, aligns with Personal Right (I12) favoring individual rights (Right). Justice Orientation (I11) is related to Result Justice (Left) as the text advocates for fair treatment and distribution of rights. Other dimensions are unrelated as they do not address economic systems, state structure, military, etc.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
1061,"The text discusses the promotion of Q, a belief system advocating violence against political opponents, which relates to Military Force (I9) as it supports using strong armed forces (assassination) for political gain, aligning with Militarism (Right). It also touches on Social Development (I10) by endorsing direct action (assassination) to achieve goals, aligning with Revolutionism (Left). Other dimensions are unrelated as the text does not address economic systems, equality, cultural values, etc.","[0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1062,"The text discusses government intervention in gas prices and promoting electric cars, which relates to Economic Orientation (I3) favoring government control (Left). It emphasizes outcome equality (I4) by demanding price reduction for fairness. The call to 'act!' suggests Revolutionism (I10) for direct social change (Left). The focus on fair distribution aligns with Result Justice (I11, Left). Other dimensions (I1, I2, I5-I9, I12) are unrelated as they don't address ownership, structure, ethics, culture, diplomacy, military, or rights.","[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0]"
1063,"The text discusses societal awareness of racism and the impact of leadership on racial issues. It relates to I4 (Economic Equality) by highlighting the need for understanding systemic racism's damage, leaning towards Outcome Equality (Left). I7 (Cultural Value) is relevant as it addresses collective societal responsibility (Collectivism). I11 (Justice Orientation) is touched upon by emphasizing the real-world impact of racism (Result Justice). I12 (Personal Right) is related through the emphasis on social responsibility over individual rights. Other dimensions like Political Regime, State Structure, etc., are unrelated as the text doesn't address economic systems, governance structures, or foreign policy.","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3]"
1064,"The text discusses misogyny in political communities, particularly comparing far-left and alt-right groups. The main relevant dimension is I12 (Personal Right) as the critique focuses on how sexism is cloaked in moral language, suggesting a need for greater emphasis on protecting individual rights (Right). Other dimensions like Political Regime (I1) or Economic Orientation (I3) are unrelated as the text does not address economic systems, state structure, or other policy areas.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1065,"The text discusses a legislative proposal for harsher sentencing against attacks on medical professionals, which primarily relates to **I11 (Justice Orientation)**. The emphasis on stricter penalties aligns with *Result Justice* (Left), as it focuses on fair distribution of consequences for crimes. Additionally, the call for increased legal accountability touches on **I12 (Personal Right)**, leaning toward *Social Responsibility* (Left) by prioritizing societal obligations over individual rights. Other dimensions (e.g., economic or cultural issues) are unrelated to the content.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
1066,"The text discusses Europe's shift away from domestic energy sources (coal, nuclear) and reliance on Russian fossil fuels, attributing this to 'green ideology' enabling Putin's invasion. This relates to I3 (Economic Orientation) as it critiques government-led energy policies (left-leaning command economy decisions). It also touches on I8 (Diplomatic Strategy) by highlighting international economic entanglements (critiquing globalism, implying support for isolationism). Additionally, the abrupt closure of energy infrastructure aligns with I10 (Social Development), criticizing revolutionary changes (left) and favoring gradual reform (right). Other dimensions (I1, I2, I4-I7, I9, I11-I12) are unrelated to the text's focus.","[0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1067,"The text criticizes Twitter for deleting content and uses hashtags like #DemocratsAreDestroyingAmerica and #Swamp, which imply distrust in Democratic policies and systemic corruption. This relates to **I7 (Cultural Value)** as it emphasizes individualism (e.g., free speech and resistance to perceived censorship). The mention of suppressed information also indirectly aligns with **I12 (Personal Right)**, stressing protection of individual rights over social responsibility. Other dimensions (e.g., political regime, economic orientation) are unrelated as the text focuses on content moderation and political rhetoric rather than economic systems, state structure, or ethical issues.","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1068,"The text addresses issues related to racial equality and human rights, supporting the #BlackLivesMatter movement and #takeaknee protests. This relates to I4 (Economic Equality) as advocating for outcome equality to address systemic racism. I5 (Ethical Pursuit) is relevant due to the alignment with ethical liberalism, supporting progressive social movements. I7 (Cultural Value) reflects collectivism by emphasizing collective action against racism. I10 (Social Development) relates to revolutionism, as the protests seek direct action for social change. I11 (Justice Orientation) aligns with result justice, focusing on fair treatment and distribution. I12 (Personal Right) emphasizes social responsibility to combat racism. Other dimensions (I1, I2, I3, I6, I8, I9) are unrelated.","[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
1069,"The text discusses market conditions (e.g., US rig count, Fed policy) influencing oil prices, which relates to **I3 (Economic Orientation)**. It implicitly supports a market-driven economy where prices are shaped by supply-demand dynamics and institutional decisions (weaker USD due to Fed's stance), aligning with the *Market Economy* (Right) perspective. Other dimensions (I1, I2, I4-I12) are unrelated as the text does not address political regimes, equality, ethics, cultural values, or other non-economic ideological aspects.","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1070,"The text criticizes reliance on social media (Twitter) for information on the Russia-Ukraine war, urging individuals to demand higher-quality media. This relates to **I7 (Cultural Value)** as it implicitly supports individualism by emphasizing personal responsibility in media consumption (Right: Individualism). It also touches on **I12 (Personal Right)** by prioritizing social responsibility (Left: Social Responsibility) over passive acceptance of information. Other dimensions (e.g., political regime, economic systems) are unrelated.","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]"
1071,"The text discusses Russia's military actions (invading neighboring countries), which relates to I9 (Military Force). The mention of invasions suggests a stance towards using military force for political advantage, aligning with Militarism (Right). Other dimensions such as Political Regime, State Structure, Economic Orientation, etc., are unrelated as the text does not address those aspects.","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1072,"The text highlights societal disparity in attention between a celebrity's death and the deaths of black youth, emphasizing social responsibility and equality. Related dimensions: I4 (Outcome Equality), I7 (Collectivism), I11 (Result Justice), I12 (Social Responsibility). Unrelated dimensions: I1, I2, I3, I5, I6, I8, I9, I10.","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1073,"The text reports on a violent incident in Chicago with multiple casualties but does not explicitly express any ideological stance related to the given dimensions. The mention of crime statistics and hashtags like #SummerOfJoy does not directly align with any specific political, economic, ethical, or social ideology outlined in the detection dimensions. All dimensions are unrelated as the text is purely factual and lacks ideological advocacy or positioning.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
1074,"The text discusses the comparison between BLM protests and the January 6th insurrection, which relates to Ethical Pursuit (I5) as it involves moral judgments on social movements. The author rejects moral equivalence between the two, implicitly supporting progressive ethical values (e.g., racial justice linked to BLM) over conservative restrictions. Other dimensions (e.g., I1, I3, I7) are unrelated as the text focuses on social ethics rather than economic systems, political regimes, or collectivism vs individualism.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0]"
1075,"The text discusses the Inflation Reduction Act's tax and energy/climate proposals, which relate to government economic policies. This primarily touches on I3 (Economic Orientation) as it involves government-led initiatives in energy and climate, suggesting a mix of command and market elements (Center). Other dimensions like I1, I2, I4-I12 are unrelated as the text does not address political regime, equality, ethics, or other non-economic ideological aspects.","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1076,"The text criticizes Trump's disrespectful actions related to the #BlackLivesMatter movement and George Floyd, emphasizing social justice and equality. Related dimensions: I4 (Economic Equality - Left: advocates outcome equality for marginalized groups), I5 (Ethical Liberalism - Left: supports social justice movements), I7 (Collectivism - Left: prioritizes collective social rights), I11 (Result Justice - Left: demands fair treatment for oppressed groups), I12 (Social Responsibility - Left: emphasizes societal obligations). Unrelated dimensions: I1, I2, I3, I6, I8, I9, I10.","[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1077,"The text discusses opposing a national abortion ban and supporting pro-choice Democratic women, which relates to Ethical Pursuit (I5) as it supports ethical liberalism (pro-choice). It also touches on Personal Right (I12) by emphasizing individual rights (right to choose) over social responsibility. Other dimensions (I1, I2, I3, I4, I6, I7, I8, I9, I10, I11) are unrelated as the text focuses on abortion rights and electoral action without addressing broader political, economic, or structural ideologies.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1078,"The text critiques feminism for historically excluding black women, highlighting issues of equality and inclusion. This relates to I4 (Economic Equality) as it addresses outcome equality, advocating for equal treatment of all groups. I11 (Justice Orientation) is relevant as the critique points to a lack of result justice in the movement's treatment of different groups. I12 (Personal Right) is involved through the emphasis on social responsibility towards all women. Other dimensions are unrelated as the text focuses on social equity within a movement rather than political regimes, state structures, etc.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3]"
1079,"The text reports a crime incident involving a shooting near a metro station. It is a factual account without expressing any ideological stance. None of the provided dimensions (I1-I12) are directly related to the content, as the text does not discuss political regimes, economic systems, ethical values, cultural issues, or other ideological topics.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
1080,"The text discusses the inclusion of carbon capture in the #IRA, emphasizing government-led policy (IRA) to address the energy transition, aligning with **I3 (Command Economy - Left)** as it implies state involvement in economic decisions. The defense of CCS as part of a gradual energy transition strategy reflects **I10 (Reformism - Right)**, advocating incremental change over revolutionary action. Other dimensions (I1, I2, I4-I9, I11-I12) are unrelated to the text's focus on policy mechanisms and technological integration.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1081,"The text discusses immigration policies and criticizes the Biden administration for releasing migrant families, attributing the crisis to failed policies. This relates to I8 (Diplomatic Strategy) as it implies a stance against globalist approaches, favoring isolationism (Right). It also touches on I7 (Cultural Value) by emphasizing collectivist concerns over national borders and security (Left). Additionally, I12 (Personal Right) is relevant as the critique suggests prioritizing social responsibility over individual migrant rights (Left). Other dimensions are unrelated as they do not address political regime, economic policies, ethical issues, etc.","[0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1082,"The text criticizes both Republicans and Democrats for their approaches to economic policies, mocking Republicans for proposing to 'give everyone some money' (which is a left-leaning economic stance) and Democrats for hesitating. This relates to I3 (Economic Orientation) as it touches on government intervention vs. market-driven decisions. The user's frustration suggests a centrist critique of both sides' inconsistency rather than a clear left or right stance. Other dimensions (I1, I2, I4–I12) are unrelated as the text focuses on economic policy hypocrisy without addressing other ideological aspects.","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1083,"The text criticizes Trump and Pence's actions, particularly opposing the anti-BlackLivesMatter stance, which relates to I5 (Ethical Pursuit) as supporting Ethical Liberalism (Left). The focus on taxpayer costs for political stunts highlights Social Responsibility (I12), emphasizing accountability over individual rights (Left). Other dimensions (I1-I4, I6-I11) are unrelated as the text does not address political regime, economic policies, church-state relations, etc.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1084,"The text discusses OPEC+ countries respecting market share to preserve their alliance, which relates to diplomatic strategy (I8). The mention of international cooperation and maintaining alliances aligns with Globalism (Left). The reference to market share and competition in the oil market touches on Economic Orientation (I3), where decisions are guided by market interactions (Market Economy, Right). Other dimensions such as Political Regime (I1), State Structure (I2), and Ethical Pursuit (I5) are unrelated as the text does not address public vs. private ownership, centralization of power, or cultural ethics.","[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1085,"The text emphasizes socialism and fairness, indicating a left stance in Political Regime (I1) and Economic Equality (I4). The call for solidarity and collective action aligns with Collectivism (I7). Other dimensions like State Structure (I2), Ethical Pursuit (I5), Church-State Relations (I6), Diplomatic Strategy (I8), Military Force (I9), Social Development (I10), Justice Orientation (I11), and Personal Right (I12) are unrelated as the text does not explicitly address these topics.","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
