index,reason,prediction,label
1002,"The text strongly advocates abortion rights and codifying Roe v. Wade, expressing an ethical-liberal stance on social issues (I5). It emphasizes individual autonomy—women controlling their own bodies and lives—indicating Individualism (I7) and a focus on protecting individual rights over social responsibility (I12). The call to “codify” Roe through legislation reflects change via institutional, gradual means rather than revolutionary action, aligning with Reformism (I10). Other dimensions (I1, I2, I3, I4, I6, I8, I9, I11) are not explicitly addressed.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 3, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1003,"The text centers on reproductive autonomy, asserting that women have the right to make personal decisions about pregnancy and that government and political leaders have no right to dictate those choices. This directly signals Ethical Liberalism (support for abortion rights) under Ethical Pursuit (I5). It strongly emphasizes Individual Right over social obligations or state mandates (I12). It also reflects Individualism in Cultural Value (I7) by prioritizing the individual's decision-making authority and autonomy, even while suggesting consultation with family, professionals, or spiritual guides. No positions are expressed on political regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), church-state relations (I6), diplomatic strategy (I8), military force (I9), social development strategy (I10), or justice orientation (I11), so these are unrelated.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1004,"The text advocates for equal rights, specifically mentioning a woman's right to healthcare and the right to marry who you love. This directly relates to Ethical Pursuit (I5), aligning with Ethical Liberalism through support for reproductive rights and same-sex marriage. It also emphasizes Personal Right (I12) by foregrounding individual rights, and reflects Cultural Value (I7) via an individualist framing (personal freedom to choose whom to marry). The call for equal rights indicates a justice orientation focused on the distribution of rights and fair treatment (I11 Result Justice). No positions are expressed on political regime, state structure, economic orientation or equality, church-state relations, diplomacy, military force, or the pace of social change, so those dimensions are unrelated.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
1005,"The text condemns Norway’s expansion of Arctic oil and gas drilling, stresses climate urgency (""WeDontHaveTime""), and urges collective action (""Send climate warning by agreeing""). This expresses environmental activism rather than positions on ownership of production (I1), state structure (I2), macroeconomic decision-making systems (I3), distributive equality (I4), social-moral issues (I5), church-state relations (I6), foreign policy entanglements (I8), military force (I9), or justice procedure vs outcomes (I11). It does indicate: (I7) Collectivism, by prioritizing collective responsibility and the common good over individual or corporate interests; (I10) Revolutionism, through urgent calls for direct, noticeable action to halt drilling; and (I12) Social Responsibility, emphasizing duties to society and the environment over individual rights claims.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1006,"The text expresses support for Black Lives Matter and explicitly condemns racism and sexism, reflecting progressive cultural values. This aligns with Ethical Liberalism (I5=1). The call for equal treatment regardless of race or sex indicates a stance favoring outcome equality (I4=1). The context—a supportive shoutout during a march—endorses direct, noticeable social action to achieve social goals, which aligns with Revolutionism (I10=1). The emphasis on fair treatment points toward Result Justice (I11=1). There is no clear content regarding ownership of production (I1), state structure (I2), economic decision-making model (I3), church-state relations (I6), collectivism vs individualism (I7), foreign policy (I8), use of military force (I9), or a rights-versus-responsibilities framing (I12), so these are unrelated.","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1007,"The text is a sarcastic critique of current economic outcomes associated with the slogan ""Acche Din"" (good days), listing savings down, pensions down, and prices of oil and essential medicines up. While it expresses dissatisfaction with economic performance, it does not state positions on ownership (socialism vs capitalism), who should make economic decisions (command vs market), equality principles (outcome vs opportunity), social/ethical issues, church-state relations, collectivism vs individualism, foreign policy, militarism, strategies for social change, justice frameworks, or personal rights vs responsibilities. Therefore, none of the specified ideological dimensions are explicitly addressed.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1008,"The text criticizes the Supreme Court for abandoning abortion rights and highlights organizing “resistance” through collective action. This clearly supports abortion rights, which aligns with Ethical Liberalism (I5). The emphasis on “abortion rights” reflects a focus on individual bodily autonomy, aligning with Individual Right (I12). The call for “resistance” and “collective action” suggests direct, noticeable activism, aligning with Revolutionism (I10), and indicates a collectivist organizing culture (I7). The critique of the Court’s decision implies prioritizing substantive outcomes (maintaining abortion rights) over procedural deference to authority, aligning with Result Justice (I11). The text does not address property ownership (I1), state structure (I2), economic orientation (I3), economic equality (I4), church-state relations explicitly (I6), foreign policy (I8), military force (I9), so these are unrelated.","[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3]"
1009,"The text advocates for government action to ensure renters have safe, habitable housing and criticizes an industry group for blocking legislative reforms. This positions the content as related to economic orientation (support for regulation and state responsibility in a specific policy area), justice orientation (emphasis on outcomes—safe housing for renters), social development (support for legislative reforms rather than radical action), and personal rights (framing tenant protections as rights that should be secured). It also implies a concern for equality of outcomes insofar as all renters should have a baseline standard of habitability. The text does not address ownership of the means of production (I1), central vs federal power allocation (I2), ethical liberal vs conservative issues (I5), church-state relations (I6), collectivism vs individualism (I7), foreign policy (I8), military force (I9), or procedural fairness details (I11 is outcome-focused rather than process-focused).","[0, 0, 2, 1, 0, 0, 0, 0, 0, 3, 1, 3]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]"
1010,"The text is a brief comment about the release of a controversial movie (referencing Democrats and Republicans) and its intent to provoke. It does not advocate or imply positions on the listed ideological dimensions. Mentions of political parties and violence are part of a film description, not a stance on economic systems (I1, I3), state structure (I2), equality (I4), ethical/cultural norms (I5, I7), church-state relations (I6), foreign policy (I8), use of military force (I9), methods of social change (I10), justice principles (I11), or rights vs responsibilities (I12). Thus, all dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1011,"The text condemns the Taliban’s crackdown on women’s rights, indicating support for protecting individual rights and opposing restrictive, religion-based moral controls. This directly relates to Personal Right (I12), where the stance favors individual rights over imposed responsibilities. It also aligns with Ethical Pursuit (I5) toward ethical liberalism, as it rejects conservative/religious restrictions on women’s behavior. Additionally, the concern for fair treatment of women reflects Result Justice (I11), emphasizing equitable outcomes for groups. Other dimensions—Political Regime (I1), State Structure (I2), Economic Orientation (I3), Economic Equality (I4), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), and Social Development (I10)—are not explicitly addressed; the presence of country/organization hashtags does not establish a clear stance in those areas.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1012,"The text is a geopolitical comment linking Xi, Putin, and Biden’s warning to China not to aid Russia’s invasion of Ukraine. It reflects an active, internationally engaged foreign-policy stance—consistent with Globalism (I8)—since it endorses involvement and diplomatic pressure in international affairs. It does not express views on ownership of production (I1), state structure (I2), economic decision-making (I3), equality concepts (I4), ethical liberalism/conservatism (I5), church-state relations (I6), cultural individualism/collectivism (I7), militarism vs pacifism (I9), social change pace (I10), justice orientation (I11), or personal rights vs responsibilities (I12). The mention of invasion does not advocate for or against military force; it’s descriptive and diplomatic, so I9 is unrelated.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1013,"The text asks whether Democratic Party leadership is pro-choice and seeks evidence. This centers on abortion rights, which map to Ethical Pursuit (I5: Ethical Liberalism vs Ethical Conservatism). However, the user does not explicitly endorse or oppose pro-choice; they are questioning and requesting proof, so the stance is related but not clearly left or right, thus center (2). No other dimensions—such as political regime, economic policy, state structure, church-state relations, cultural individualism/collectivism, foreign policy, militarism, pace of social change, justice orientation, or personal rights versus social responsibility—are explicitly addressed.","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1014,"The text references a woman confronting neo-Nazis and seeing ominous signs in a mass shooting, plus a note about interviews. It expresses opposition to extremist ideologies and concern about violence, but it does not state positions on public vs private ownership (I1), central vs federal power (I2), command vs market economy (I3), equality of outcome vs opportunity (I4), cultural/ethical issues like sexual liberation or abortion (I5), church-state relations (I6), collectivism vs individualism (I7), foreign policy orientation (I8), inter-state military force (I9), approaches to social change (I10), justice orientation (I11), or emphasis on rights vs responsibilities (I12). Any inferred activism is too vague to classify within these specific dimensions. Therefore, all dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1015,"The text urges people with large platforms to speak up about the George Floyd/Black Lives Matter issue, emphasizing immediate, public action and moral obligation. This indicates: (I10) Revolutionism, as it calls for direct and noticeable action (use your platform) to advance a social cause; (I12) Social Responsibility, prioritizing a duty to speak out over personal choice to remain silent; and (I7) Collectivism, privileging collective social goals and solidarity over individual inaction. The post does not address economic systems (I1, I3, I4), state structure (I2), ethical issues like sexuality/abortion (I5), church-state relations (I6), foreign policy (I8), international violence/war (I9), or specific theories of justice between procedural vs result (I11), so those are unrelated.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
1016,"The text discusses international security regarding the Russia/Ukraine border and calls for America and the EU to ""step up defensively,"" signaling support for active international engagement rather than avoiding involvement, which aligns with Globalism (I8=1). The advocacy of stepping up defense indicates acceptance of using military strength/deterrence as necessary, reflecting a militarist leaning (I9=1). The critique of media sensationalism does not map to the listed dimensions. No positions are expressed on political regime, state structure, economic systems, equality, ethical issues, church-state relations, cultural values, social development strategy, justice orientation, or personal rights.","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1017,"The text urges bipartisan support for emergency legislation to protect public health and economic security during a crisis and endorses the Families First Coronavirus Support Act. This indicates a preference for government intervention in economic and social protection (related to I3, leaning toward command-side intervention). It emphasizes collective well-being (“the American people”), reflecting a collectivist value orientation (I7). It also advocates change through formal legislative channels and bipartisan cooperation, indicating reformism rather than direct revolutionary action (I10). The text does not address ownership of production (I1), the distribution of power between central and constituent units (I2), equality of outcomes vs opportunities (I4), cultural/ethical issues (I5), church-state relations (I6), foreign policy (I8), use of military force (I9), justice frameworks (I11), or individual rights vs responsibilities (I12), so these are unrelated.","[0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1018,"The text praises bipartisan, unanimous Senate action to pass a large financial relief package and expresses gratitude that both parties cooperated to provide aid to American workers and families during a crisis. This primarily indicates support for government intervention in the economy in a pragmatic, crisis-driven way rather than a broader ideological commitment to either command or market dominance (I3: Center). It clearly reflects achieving social goals through established legislative processes and institutional cooperation, pointing to reformism rather than revolutionary change (I10: Reformism). It also emphasizes both the procedural aspect (unanimous, bipartisan passage) and the desired outcome (relief for workers and families), suggesting a balanced stance between result-oriented and procedure-oriented justice (I11: Center). The text does not articulate positions on ownership of the means of production (I1), central vs federal power distribution (I2), equality of outcome vs opportunity (I4), ethical liberalism vs conservatism (I5), church-state relations (I6), collectivism vs individualism (I7), globalism vs isolationism (I8), militarism vs pacifism (I9), or individual rights vs social responsibility (I12), so these are unrelated.","[0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 2, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1019,"The text outlines strategies to protect abortion rights via electoral and legislative means (electing pro-choice governors, flipping state legislatures, nominating/confirming federal judges, passing state statutes). This clearly conveys an ethical-liberal position on social issues (support for abortion rights) and emphasizes individual autonomy, aligning with Individual Right and broader individualism. The methods proposed are institutional and incremental, indicating reformism rather than revolutionism. No positions are expressed on economic systems, state structure (centralism vs federalism), economic orientation, economic equality, church-state relations, diplomacy, militarism, or justice orientation beyond standard procedural usage, so those are unrelated.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 3, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1020,"The text expresses strong moral condemnation of men who claim entitlement over women's bodies, emphasizing women's bodily autonomy. This directly relates to Ethical Pursuit (I5), aligning with ethical liberalism that supports sexual autonomy and rejects patriarchal control. It also relates to Personal Right (I12), prioritizing the protection of individual rights (women’s autonomy) over social claims or responsibilities. Additionally, it reflects Cultural Value (I7) in favor of individualism, asserting the supreme importance of the individual's bodily autonomy. The mention of 'Hell' appears as rhetorical emphasis rather than a stance on religion-state relations or justice mechanisms. No positions are expressed on political regime, state structure, economic orientation or equality, diplomacy, militarism, social change strategy, or formal justice principles.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1021,"The text praises a Russian editor’s on-air protest against the Ukraine war, indicating a clear anti-war stance and support for direct, noticeable action. Related dimensions: I9 Military Force—decrying the war aligns with Pacifism (label 3). I10 Social Development—the endorsement of disruptive protest (“strike back” by interrupting a broadcast) reflects Revolutionism (label 1). Other dimensions (I1, I2, I3, I4, I5, I6, I7, I8, I11, I12) are not addressed in the text.","[0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1022,"The statement advocates protecting women's rights and gender equality and improving reception and integration of refugees, asylum seekers, and migrants. This clearly aligns with Ethical Pursuit (I5) toward Ethical Liberalism, emphasizing progressive social values and rights protections. It also emphasizes protecting rights, aligning Personal Right (I12) with an Individual Rights focus. The call to improve integration and ensure fair treatment suggests a Result Justice orientation (I11). The openness to refugees/migrants indicates a Globalist stance in foreign/immigration-related outlook (I8). The phrasing ""step up efforts"" implies policy improvements within existing structures, consistent with Reformism (I10) rather than revolutionary change. The mention of ""gender equality"" relates to equality but does not specify outcome vs opportunity, so Economic Equality (I4) is treated as related but centered. Other dimensions (I1, I2, I3, I6, I7, I9) are not addressed by the text.","[0, 0, 0, 2, 1, 0, 0, 1, 0, 3, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1023,"The text advocates for a woman's right to control her own reproductive decisions, framing it as a basic human right. This directly aligns with Ethical Liberalism (I5), which supports abortion rights and sexual autonomy. It also emphasizes individual autonomy over obligations, indicating a stance favoring Individual Rights (I12). Additionally, the focus on personal decision-making over collective norms reflects Individualism (I7). No content addresses economic systems (I1, I3, I4), state structure (I2), church-state relations (I6), foreign policy (I8), military force (I9), pace of social change (I10), or justice process vs outcomes (I11).","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]"
1024,"The text advocates for a woman's right to choose abortion and frames abortion care as a core, everyday economic concern. This clearly signals Ethical Liberalism (I5) by supporting abortion rights. It also emphasizes personal autonomy and choice, aligning with Individual Right (I12) and broader Individualism (I7). Although it mentions economic implications, it does not state positions on command vs market economy (I3) or on economic equality models (I4). There is no content on political regime (I1), state structure (I2), church–state relations (I6), diplomacy (I8), military force (I9), social change strategy (I10), or justice orientation (I11).","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3]"
1025,"The text condemns white supremacists and invokes #BlackLivesMatter, highlighting harm (abuse and death) toward Black people. This emphasizes concern with substantive outcomes and unequal treatment, aligning with Result Justice (I11=1). The post does not make claims about political regime (I1), state structure (I2), economic system or planning (I3), equality model (I4), ethical liberalism vs conservatism on social issues (I5), church-state relations (I6), collectivism vs individualism (I7), foreign policy (I8), militarism vs pacifism (I9), pace or method of social change (I10), or personal rights vs social responsibility (I12). Therefore, those dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 3]"
1026,"The text praises Sarah Weddington and Roe v. Wade and asserts that government or legislators should not make personal medical decisions, signaling support for abortion rights and individual autonomy. This clearly relates to Ethical Pursuit (I5), aligning with Ethical Liberalism due to pro-choice advocacy. It also emphasizes Personal Right (I12) by prioritizing individual decision-making over state interference, aligning with Individual Right. Additionally, the emphasis on personal autonomy over collective or state control reflects Cultural Value (I7) leaning toward Individualism. Other dimensions (I1, I2, I3, I4, I6, I8, I9, I10, I11) are not addressed in the text.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1027,"The text quotes President Duterte saying that protest actions amid rising oil prices 'can do nothing.' This explicitly addresses the approach to social change: it dismisses direct, confrontational action (protests) as ineffective, aligning with a preference for non-disruptive or gradual change rather than revolutionary tactics. This maps to I10 (Social Development) as Reformism (Right). The statement does not convey positions on ownership systems (I1), state structure (I2), economic decision-making mechanisms (I3), equality notions (I4), ethical issues (I5), church-state relations (I6), cultural values (I7), foreign policy (I8), use of military force (I9), justice orientation (I11), or emphasis on rights vs responsibilities (I12).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1028,"The text is a brief geopolitical assessment of Russia’s military posture in the Ukraine war, stating that Russia is regrouping to intensify attacks and hold territorial gains, while acknowledging it has suffered a setback. This is descriptive rather than prescriptive. It does not address property ownership (I1), state structure (I2), economic systems (I3), equality (I4), cultural/ethical issues (I5), church-state relations (I6), cultural value (I7), diplomatic strategy preferences like globalism vs isolationism (I8), social change methods (I10), justice philosophy (I11), or personal rights vs responsibilities (I12). It is related to Military Force (I9) because it discusses the use of armed force, but the speaker does not endorse militarism or pacifism; thus it is related without a clear ideological tilt.","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]"
1029,"The text expresses cultural/ethical positions related to gender identity, criminal justice, and protections for women and children. It opposes placing trans-identifying males in women's prisons and medical transitioning of gender nonconforming minors, which advocates for restricting certain behaviors/policies in line with Ethical Conservatism (I5). The statement prioritizes the rights of rape victims over the rights of accused or convicted rapists, suggesting a tilt toward outcomes-focused justice rather than emphasizing due process (I11 Result Justice). It also frames the argument explicitly in terms of protecting specific individuals' rights (victims and women), indicating an emphasis on individual rights over social responsibilities (I12 Individual Right). The mention of being anti forced abortion concerns opposition to coercion rather than a broader pro-life/pro-choice stance, so it does not shift the ethical dimension beyond the broader conservative lean implied by the other points. There is no clear content about economic systems, state structure, church-state relations, collectivism vs individualism as a cultural value, foreign policy, militarism, or reform vs revolution, so those dimensions are unrelated.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 3]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3]"
1030,"The text criticizes an “anti-democratic sectarian institution” tied to British colonialism and faults Alliance representatives for celebrating it while deeming participation with broadly supported civic leaders as inappropriate. This indicates opposition to religious-sectarian influence in public/political life, aligning with secularism (I6). The emphasis on democratic legitimacy (“representing 80% of people”) and condemnation of anti-democratic behavior reflect a focus on fair, democratic procedures, aligning with procedural justice (I11). The text does not address ownership of production (I1), state-central vs federal organization (I2), economic planning vs markets (I3), equality of outcome vs opportunity (I4), sexual-moral policy (I5), individual vs collective value (I7), foreign policy orientation (I8), use of military force (I9), pace/method of social change (I10), or individual rights vs social responsibility (I12).","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
1031,"The text criticizes extreme pro-life proposals to criminalize abortion and even impose the death penalty on women, calling such outcomes ""awful"" and blaming the current Supreme Court for potentially allowing them. This clearly signals support for abortion rights and individual autonomy against moralistic state restrictions. Related dimensions: (I5) Ethical Pursuit aligns with Ethical Liberalism (support for abortion rights) -> Left (1). (I12) Personal Right emphasizes protecting individual rights over imposed social/religious moral duties -> Individual Right -> Right (3). (I7) Cultural Value implies an Individualist stance by prioritizing women's personal autonomy over collective moral norms -> Individualism -> Right (3). Other dimensions (I1, I2, I3, I4, I6, I8, I9, I10, I11) are not addressed by the text.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1032,"The text criticizes the conflation of parental alienation with the women's rights movement. This is a comment on issue framing within gender/family debates, not on the specified ideological dimensions. It does not take a position on political regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), ethical pursuits such as sexual liberation, same-sex marriage, or abortion (I5), church-state relations (I6), collectivism vs. individualism (I7), foreign policy/globalism (I8), militarism vs. pacifism (I9), revolution vs. reform (I10), result vs. procedural justice (I11), or personal rights vs. social responsibility (I12). Therefore, all dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
1033,"The text expresses skepticism toward Russia's claims of reducing military activity, referencing past instances (Ukraine invasion denial and Syria withdrawal) to argue against trusting de-escalation. This indicates a hawkish, security-oriented stance that favors continued vigilance and strong defense rather than accepting peace gestures, aligning with Militarism (I9: Left). It pertains to foreign policy (I8) in an international context but does not explicitly advocate either global engagement or avoidance of entanglements, so it is related but neutral (center). The text does not address political regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), ethical issues (I5), church–state relations (I6), cultural values (I7), social development strategy (I10), justice orientation (I11), or personal rights/responsibilities (I12), making these dimensions unrelated.","[0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1034,"The text expresses strong Euroscepticism and a nationalist stance, framing the EU as anti-democratic and urging support for Irish independence. This directly relates to Diplomatic Strategy (I8), where rejecting supranational integration and emphasizing national sovereignty aligns with Isolationism. It also relates to Justice Orientation (I11), as the critique of the EU being ""anti democratic"" emphasizes procedural fairness and democratic decision-making. The call to ""Support and join #Irishfreedom"" indicates advocacy for direct, noticeable action toward a political goal (national independence), which aligns with Revolutionism under Social Development (I10). The text does not address ownership of production (I1), internal state structure between central and constituent units (I2), economic decision-making models (I3), equality frameworks (I4), moral/cultural issues like sexual liberation or abortion (I5), church-state relations (I6), individual vs collective value within society (I7), use of military force (I9), or personal rights vs responsibilities (I12), so those dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
1035,"The text is a metaphorical critique of Russia’s military action against Ukraine, ending with “Let it go, Russia!”, which explicitly opposes using armed force to achieve political aims. This directly relates to I9 (Military Force) and expresses a pacifist stance. The message does not address ownership of means of production (I1), state power distribution (I2), economic decision-making models (I3), equality frameworks (I4), social/ethical issues (I5), church-state relations (I6), cultural individual vs collective values (I7), broader foreign policy orientation like globalism vs isolationism (I8), approaches to social change (I10), justice frameworks (I11), or emphasis on personal rights vs responsibilities (I12). Therefore, only I9 is related and leans toward Pacifism; all other dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1036,"The text emphasizes individual agency and accountability: even if a leader (Trump) tells people to act, it is ""our responsibility"" to choose whether to follow. This maps directly to I12 (Personal Right) on the Social Responsibility side, as it stresses fulfilling individual responsibilities. The plea to identify who failed to protect Capitol Hill expresses a desire for accountability but does not clearly align with the provided Justice Orientation definitions (result vs procedural) or any other dimensions. No explicit stances are taken on political regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), ethical issues (I5), church-state relations (I6), cultural value in the collectivism/individualism sense (I7), foreign policy (I8), militarism/pacifism (I9), social change strategy (I10), or justice orientation as defined (I11). Therefore, only I12 is related and leans to Social Responsibility; all other dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1037,"The text defends Roe v. Wade as protecting a constitutional right to privacy and warns that overturning it threatens personal privacy and bodily autonomy, with concerns about corporations selling data to law enforcement or malicious actors. This clearly aligns with Ethical Liberalism (I5) through support for abortion rights and sexual autonomy. It strongly emphasizes protecting individual rights and privacy (I12: Individual Right) and reflects a broader cultural Individualism (I7) by prioritizing bodily autonomy over collective moral restrictions. By opposing the overturning of a federal constitutional protection, it implicitly favors centralized protection of rights over state-by-state variation, indicating a tilt toward Centralism (I2). Other dimensions—ownership of production (I1), economic system steering (I3), distributive equality (I4), church-state relations (I6), foreign policy (I8), use of military force (I9), pace of social change (I10), and justice framed as procedural vs. distributive (I11)—are not directly addressed.","[0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1038,"The text is a brief factual report about a drug trafficking arrest and seizure by Delhi Police. It contains no opinions, value judgments, or policy positions related to any of the listed ideological dimensions (political regime, state structure, economic orientation, equality, ethics, church-state relations, cultural values, diplomatic strategy, military force, social development approach, justice orientation, or personal rights). Therefore, it is unrelated to all dimensions.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1039,"The text describes a pro-choice rally around abortion rights (#RoeVWade) with the slogan “our bodies, our choice,” indicating support for bodily autonomy and abortion access. This clearly aligns with Ethical Liberalism (I5=1). The emphasis on personal choice and bodily autonomy indicates a stronger emphasis on protecting individual rights (I12=3) and reflects an individualist cultural value (I7=3). The act of rallying/protesting represents direct, noticeable action to pursue social goals, suggesting a revolutionist orientation (I10=1). There is no content about ownership of means of production (I1), state structure (I2), economic system (I3), distributive equality (I4), church-state relations (I6), foreign policy (I8), use of military force (I9), justice orientation (I11), or other unrelated dimensions.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 3]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3]"
1040,"The text criticizes the anti-abortion movement and church prelates celebrating a SCOTUS decision, indicating a stance against abortion restrictions and in favor of ethical liberalism (support for abortion rights) under Ethical Pursuit (I5=1). It also emphasizes the need to assist women in poverty and crisis and predicts that anti-abortion allies will not support such social programs, signaling support for redistributive assistance aimed at improving outcomes for vulnerable groups (Economic Equality, I4=1). Framing the issue as a duty to provide support programs reflects an emphasis on social responsibility over an individual-rights framing (Personal Right, I12=1). The text does not express positions on ownership of production (I1), state structure (I2), broader economic decision-making (I3), church-state separation (I6), collectivism vs. individualism (I7), foreign policy (I8), military force (I9), modes of social change (I10), or formal justice principles (I11), so those are unrelated.","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
1041,"The text criticizes David Lammy for taking an intern from CARE, described as an anti-abortion (Christian) group, and labels him as having no scruples. This indicates disapproval of anti-abortion positions and implies support for abortion rights, which aligns with Ethical Liberalism under I5. While CARE is a religious organization, the text does not clearly argue about church-state separation, nor does it address other listed dimensions such as political regime, economic policy, state structure, equality frameworks, cultural values, diplomacy, militarism, social change strategy, justice orientation, or general personal rights beyond the implied stance on abortion. Therefore, only I5 is related and clearly left; all other dimensions are unrelated.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
