index,reason,prediction,label
1116,"The text is a promotional message for a fiction book and does not express any ideological stance related to the given dimensions. All dimensions are unrelated as the content is purely about marketing a book and does not touch upon political, economic, ethical, or social issues.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1117,"The text discusses the issue of petrol and diesel prices, focusing on the discrepancy between international crude oil prices and domestic price adjustments. It does not directly address any of the ideological dimensions listed, as it is more of an economic observation rather than a statement of political or ideological stance. Therefore, all dimensions are marked as unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1118,"The text discusses an anti-war protest staged by a Russian editor, highlighting opposition to the war and the suppression of factual reporting. This relates to several ideological dimensions: I8 (Diplomatic Strategy) as it criticizes Russia's aggressive foreign policy, I9 (Military Force) by opposing the use of military force, and I10 (Social Development) as it supports direct action against the war. The text does not directly address other dimensions.","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1119,"The text criticizes the Democrats for attempting to pass a bill that is described as 'pork laden' and aimed at advancing their agenda and growing government. This suggests a stance against government expansion and intervention, which relates to the dimensions of Political Regime (I1), Economic Orientation (I3), and State Structure (I2). The text implies a preference for smaller government and less intervention, aligning with right-leaning views on these dimensions. Other dimensions are unrelated as the text does not discuss them.","[3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1120,"The text discusses the impact of Texas' abortion ban on Black women, highlighting issues of economic equality and access to healthcare. This relates to the dimension of Economic Equality (I4), as it emphasizes the unequal outcomes faced by Black women due to the ban. The text does not directly address other dimensions such as Political Regime, State Structure, Economic Orientation, Ethical Pursuit, Church-State Relations, Cultural Value, Diplomatic Strategy, Military Force, Social Development, Justice Orientation, or Personal Right.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
1121,"The conversation primarily revolves around the topic of abortion and the political stance of Democrats, particularly regarding the Hyde Amendment. This relates to the dimension of Ethical Pursuit (I5), as it discusses attitudes towards abortion, which is a key issue in ethical liberalism vs. conservatism. The discussion does not directly address other dimensions such as Political Regime, State Structure, Economic Orientation, etc., making them unrelated. The stance in the conversation leans towards ethical liberalism, as it challenges the characterization of Democrats as pro-life based on their support for the Hyde Amendment, suggesting a more liberal stance on abortion.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
1122,The text is a promotional announcement about joining a panel discussion with bestselling writers in the crime and thriller genre. It does not express any ideological stance related to the given dimensions.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1123,"The text criticizes Joe Biden for his handling of the border crisis, suggesting a failure to uphold the rule of law and protect American citizens' interests. This critique is related to the dimensions of Political Regime (I1), State Structure (I2), and Justice Orientation (I11). The text implies a preference for a stronger enforcement of laws and accountability, which aligns more with a right-leaning perspective on these dimensions. Other dimensions are unrelated as the text does not discuss economic policies, ethical pursuits, church-state relations, cultural values, diplomatic strategies, military force, social development, or personal rights.","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1124,"The text includes hashtags related to social movements such as #BLM, #DefundThePolice, and #BlackLivesMatter, which are associated with advocating for social justice and equality. These movements often emphasize collective action and social responsibility, aligning with collectivism and social responsibility. The mention of #Pride suggests support for ethical liberalism, advocating for sexual liberation and LGBTQ+ rights. The hashtags #occupycityhall and #protest indicate a revolutionary approach to social development, advocating for direct action to achieve social goals. The text does not provide explicit information on political regime, state structure, economic orientation, economic equality, church-state relations, diplomatic strategy, military force, or justice orientation.","[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
1125,"The text advocates for reducing consumption to decrease China's reliance on coal, which is related to economic orientation (I3) and environmental concerns. It suggests a collective effort to address environmental issues, indicating a stance on collectivism (I7). The mention of helping China implies a globalist perspective (I8). The other dimensions are unrelated to the text.","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1126,"The text primarily relates to the dimension of Ethical Pursuit (I5), as it discusses the topic of abortion, which is a key issue in ethical liberalism versus conservatism. The statement mocks pro-life activists, suggesting a stance that leans towards ethical liberalism, which supports abortion rights. Other dimensions are unrelated as the text does not discuss political regimes, state structures, economic orientations, etc.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1127,"The text expresses frustration with high taxation and dissatisfaction with the democratic system, which suggests a leaning towards capitalism (I1) and a critique of the current political regime. The mention of the #ConservativeParty indicates a possible alignment with right-leaning views, particularly in economic orientation (I3) and personal rights (I12), where there might be a preference for lower taxes and less government intervention. The text does not provide clear stances on other dimensions such as state structure, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or economic equality.","[3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1128,"The text expresses concern over the treatment and conditions of migrant children, emphasizing the need for care and protection. This relates to Ideological Dimensions I4 (Economic Equality) and I12 (Personal Right). The call for providing care and protection aligns with Outcome Equality (Left) in I4, as it advocates for equal treatment and distribution of resources among vulnerable groups. It also aligns with Individual Right (Right) in I12, as it underscores the importance of protecting the vulnerable children's rights. Other dimensions are unrelated as they are not addressed in the text.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1129,"The text discusses the importance of the IRA (Inflation Reduction Act) in terms of climate and health legislation, emphasizing the need for health professionals to engage in ensuring funds are spent on environmental justice (#EJ) and health equity. This relates to the dimension of Economic Equality (I4) as it advocates for outcome equality in the distribution of resources and benefits. The text does not provide clear stances on other dimensions such as Political Regime, State Structure, Economic Orientation, Ethical Pursuit, Church-State Relations, Cultural Value, Diplomatic Strategy, Military Force, Social Development, Justice Orientation, or Personal Right, making them unrelated.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
1130,"The text discusses reproductive rights and the potential rollback of these rights in Republican-led states, which is related to the dimension of Ethical Pursuit (I5). The stance expressed supports sexual liberation and abortion rights, aligning with Ethical Liberalism. Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1131,"The text discusses the violence experienced by women during a march and the dismissal of conversations about women's rights, which relates to the dimensions of Social Development (I10) and Personal Right (I12). The mention of 'Revolution' suggests a stance towards Revolutionism (I10), indicating a belief in direct action for social goals. The focus on women's rights and the violence they face highlights a concern for Individual Right (I12), emphasizing the protection of individual rights. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, or justice orientation.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1132,"The text discusses abortion rights, which is related to the dimension of Ethical Pursuit (I5). The mention of state legislatures acting on abortion rights suggests a focus on legal and ethical considerations regarding individual freedoms and moral norms. This aligns with the left stance on Ethical Liberalism, which supports issues like abortion rights. Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1133,"The text criticizes the ruling elites, Democrats and Republicans, for dismantling social programs and infrastructure to benefit the rich, indicating a left-leaning stance on Political Regime (I1) and Economic Orientation (I3). It also suggests a collectivist view (I7) by emphasizing the negative impact on society as a whole. The mention of 'social arson' and the call for moral authority could imply a revolutionary stance (I10) and a focus on social responsibility (I12). Other dimensions are unrelated as they are not addressed in the text.","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1134,"The text discusses the activities of US-based organizations that oppose women's and LGBTQ rights, indicating a stance against ethical conservatism (I5) and supporting ethical liberalism. The mention of 'reactionary' organizations suggests a left-leaning perspective on cultural values (I7) and personal rights (I12), emphasizing social responsibility over individual rights. The focus on foreign spending and global impact relates to a globalist diplomatic strategy (I8). Other dimensions are unrelated as they are not addressed in the text.","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1135,"The text discusses the Taliban's violent reaction to women protesters and their rights, highlighting issues related to personal rights and social development. It emphasizes the Taliban's lack of willingness to meet women's demands for crucial rights such as work and education, which relates to the dimension of Personal Right (I12) and Social Development (I10). The text does not directly address other dimensions such as Political Regime, State Structure, Economic Orientation, etc.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3]"
1136,"The text contrasts the public perception of Nick Cannon and Elon Musk having children with different women, highlighting a double standard in societal judgment. The discussion touches on personal responsibility (I12) and ethical pursuit (I5), where Nick Cannon is criticized for irresponsibility, while Elon Musk is praised for being pro-life and helping the birthrate, which aligns with ethical conservatism. The text does not directly address other dimensions such as political regime, state structure, economic orientation, etc.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1]"
1137,"The text discusses Vladimir Putin's potential military actions against Ukraine, which relates to several ideological dimensions. It suggests a militaristic approach (I9) by considering a preemptive invasion, aligning with Militarism (Right). The mention of protecting Russia from a perceived threat indicates a globalist diplomatic strategy (I8), leaning towards Globalism (Left). The text does not directly address other dimensions, making them unrelated.","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1138,"The text emphasizes 'a woman's right to choose without Government intrusion,' which relates to Ethical Pursuit (I5) and aligns with Ethical Liberalism, supporting individual freedoms in personal matters. It also criticizes the right for forgetting its roots in small government, which touches on Political Regime (I1) and State Structure (I2), suggesting a preference for less government control, aligning with Capitalism and Federalism. The text does not directly address other dimensions, making them unrelated.","[3, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1139,"The text primarily addresses the political climate and the need for unity, but it does not explicitly align with any specific ideological dimensions. It calls for a temporary halt to partisan criticism, which is a neutral stance and does not reflect left or right ideologies on the given dimensions.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1140,"The text is a call to action for public awareness and support regarding a missing person case, which does not directly relate to any of the specified ideological dimensions. It focuses on social responsibility and collective action but does not express a clear stance on political regime, state structure, economic orientation, or other dimensions listed.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
1141,"The text primarily addresses issues of racial discrimination and social justice, which are most closely related to the dimensions of Justice Orientation (I11) and Personal Right (I12). The text expresses a stance on Result Justice (I11) by highlighting the unfair treatment of Black individuals, suggesting a need for fair distribution and treatment in social activities. It also touches on Individual Right (I12) by emphasizing the importance of protecting individual rights against racial targeting. Other dimensions are unrelated as the text does not discuss political regimes, state structures, economic orientations, ethical pursuits, church-state relations, cultural values, diplomatic strategies, military force, or social development.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1142,"The text reflects a stance on several ideological dimensions. Regarding I5 (Ethical Pursuit), the author supports ethical liberalism by approving the overturning of a 15-week abortion ban, which aligns with sexual liberation. For I10 (Social Development), the approval of Judge Cooper's rulings shows a preference for reformism, as it suggests acceptance of gradual social changes through legal means rather than direct action. The mention of school districts implementing mask mandates during the pandemic could imply centralism (I2), where the authority is centralized to make health decisions. However, there is not enough information to conclusively determine the stance on other dimensions.","[0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1143,"The text primarily relates to the dimension of Personal Right (I12) and Ethical Pursuit (I5). The speaker advocates for a woman's right to privacy, which aligns with Individual Right (I12) and Ethical Liberalism (I5). The opponent's stance, as described, would align with Social Responsibility (I12) and Ethical Conservatism (I5). Other dimensions are unrelated as they are not addressed in the text.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3]"
1144,"The text provides an update on energy prices, specifically focusing on oil and natural gas. It does not express any ideological stance related to political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal right. Therefore, all dimensions are unrelated to the content of the text.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1145,"The text discusses the U.S. Supreme Court's decision to overturn Roe v. Wade and its impact on pro-life laws, which is directly related to the dimension of Ethical Pursuit (I5). The decision reflects a stance that aligns with Ethical Conservatism, as it supports restricting individuals’ behavior based on moral norms and religious doctrines. Other dimensions are unrelated to the content of the text.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
1146,"The text discusses the topic of abortion, which is related to the dimension I5 (Ethical Pursuit). It mentions that most Americans support a woman's right to choose but also have moral discomfort with late-term abortions, indicating a nuanced stance that leans towards Ethical Liberalism (Left) but acknowledges some ethical concerns. Other dimensions are unrelated as the text does not touch upon political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal right.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2]"
1147,"The text emphasizes the importance of equal access to information, particularly in the context of COVID-19, and highlights the need for dissemination in multiple languages in a diverse nation like America. This relates to the dimension of Economic Equality (I4), specifically advocating for Opportunity Equality, where all groups should have equal access to resources. Other dimensions are unrelated as the text does not discuss political regimes, state structures, economic orientations, ethical pursuits, church-state relations, cultural values, diplomatic strategies, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1148,"The text does not explicitly express any ideological stance related to the given dimensions. It appears to be a description or commentary on a crime thriller, focusing on themes of theft, action, and punishment, but does not delve into political, economic, ethical, or social ideologies. Therefore, all dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1149,"The text primarily relates to the dimension I1 (Political Regime) and I3 (Economic Orientation) as it discusses the issue of healthcare accessibility and affordability in the context of the American healthcare system, which is predominantly private and market-driven. The user expresses frustration with the system's limitations, suggesting a critique of capitalism and a market economy approach to healthcare. The text does not directly address other dimensions, making them unrelated.","[3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1150,"The text criticizes both major political parties (Republicans and Democrats) for their role in the gradual decline of the educational system, suggesting a dissatisfaction with the current political regime and its impact on social development. This relates to the dimensions of Political Regime (I1) and Social Development (I10). The text does not explicitly address other dimensions, making them unrelated. The stance on Political Regime (I1) is critical of both left and right, suggesting a center position. The stance on Social Development (I10) leans towards Revolutionism, indicating a need for direct action to address the issues.","[2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1151,"The text discusses religious beliefs and their connection to political figures, specifically mentioning God's role in sending Trump and COVID-19. This relates to the dimension of Church-State Relations (I6), where the text suggests a unified view of religious and state power, aligning with Caesaropapism. Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, economic equality, ethical pursuit, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1152,"The text primarily discusses a personal event involving a Ukrainian family and their cat at the Poland border, which does not directly relate to any of the ideological dimensions provided. The hashtags mention the Ukraine war and support for Ukraine, but these are not analyzed in terms of the specific ideological dimensions listed.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1153,"The text discusses the issue of abortion access, which is related to the dimension of Ethical Pursuit (I5). The mention of '#WomensRights' and '#Choice' suggests a stance supporting sexual liberation and abortion rights, aligning with Ethical Liberalism (Left). Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal right.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
1154,"The text primarily relates to the dimension of Ethical Pursuit (I5), as it discusses reproductive rights for women, which is a key issue in ethical liberalism. The statement supports sexual liberation and abortion rights, aligning with the left stance on this dimension. Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1155,"The text discusses the impact of the IRA (Inflation Reduction Act) on U.S. heavy industry, particularly cement and steel sectors, emphasizing its role in decarbonization and the clean energy transition. This relates to economic orientation (I3) as it suggests government intervention in economic decisions to address climate change, leaning towards a command economy approach. It also touches on social development (I10) by advocating for direct action (revolutionism) to achieve environmental goals. Other dimensions are unrelated as the text does not address political regime, state structure, economic equality, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, justice orientation, or personal right.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1156,"The text appears to be a collection of hashtags and does not express a clear ideological stance on any of the given dimensions. The hashtags cover a wide range of topics including entertainment, technology, politics, and social issues, but none of them provide enough context to determine a specific ideological position. Therefore, all dimensions are marked as unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1157,"The text discusses the actions taken by Putin and Lukashenka regarding the combat readiness of forces in response to the situation in Eastern Ukraine. This primarily relates to the dimension of Military Force (I9), where the emphasis on maintaining strong armed forces aligns with Militarism. Other dimensions such as Political Regime (I1), State Structure (I2), Economic Orientation (I3), Economic Equality (I4), Ethical Pursuit (I5), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Social Development (I10), Justice Orientation (I11), and Personal Right (I12) are unrelated as the text does not provide information on these aspects.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
1158,"The text discusses Gabriel Boric's victory in Chile's presidential elections, highlighting his leftist policies such as stopping mining projects, revamping the pension system, and expanding women's rights. These policies align with socialist principles (I1), command economy (I3), outcome equality (I4), ethical liberalism (I5), and collectivism (I7). The text does not provide information on other dimensions, so they are marked as unrelated.","[1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2]"
1159,"The text discusses the impact of enduring daily injustices, particularly in the context of racial inequality, as highlighted by the hashtag #BlackLivesMatter. This relates to the dimension of Justice Orientation (I11), where the focus is on Result Justice, advocating for fair treatment and distribution in social activities. The text does not directly address other dimensions such as Political Regime, State Structure, Economic Orientation, Economic Equality, Ethical Pursuit, Church-State Relations, Cultural Value, Diplomatic Strategy, Military Force, Social Development, or Personal Right.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1160,"The text primarily addresses the issue of abortion rights, which is related to the dimension of Ethical Pursuit (I5). The stance expressed is supportive of abortion rights, aligning with Ethical Liberalism, which is a left-leaning position. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal right.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]"
1161,"The text expresses a strong admiration and respect for military personnel, indicating a positive stance towards the use of military force. This relates to the dimension I9 (Military Force), where the text aligns with the right stance (Militarism). Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, diplomatic strategy, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1162,"The text primarily relates to the dimension of Ethical Pursuit (I5), as it discusses the debate around transgender identity, which is a topic often associated with ethical liberalism versus ethical conservatism. The statement 'trans men are not men and trans women are not women' reflects a conservative stance on gender identity, aligning with ethical conservatism. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
1163,"The text criticizes Elon Musk's recent announcement, particularly its impact on hiring top talent due to Musk's perceived stance on women's and LGBTQ rights. This relates to the dimension of Ethical Pursuit (I5), where the text implies support for ethical liberalism by opposing restrictions on women's and LGBTQ rights. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal right.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1164,"The text discusses the comparison between NATO and the Russian regime, focusing on military actions and territorial integrity. It does not directly address most of the ideological dimensions but touches on aspects related to military force (I9) and diplomatic strategy (I8). The stance is critical of Russia's militaristic actions (I9: Militarism) and supports NATO's defensive posture, which aligns with a globalist perspective (I8: Globalism). Other dimensions are unrelated as they are not discussed in the text.","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1165,"The text strongly advocates for pro-choice positions, which is related to the Ethical Pursuit dimension (I5). The mention of 'complete ban on abortions' and the support for 'pro-choice' indicates a stance towards Ethical Liberalism, opposing Ethical Conservatism. Other dimensions are unrelated as the text does not discuss them.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1166,"The text primarily relates to the dimension of Ethical Pursuit (I5), where it supports ethical conservatism by emphasizing the value of life and adoption over abortion. It does not directly address other dimensions, making them unrelated.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
1167,"The text criticizes the withholding of body cam footage related to George Floyd, suggesting it was done to support a political narrative and divide Americans, particularly in an election year. This implies a distrust in government actions and a belief in political manipulation, which relates to the dimension of Political Regime (I1) with a right-leaning stance due to the emphasis on private control and skepticism towards public actions. The text also touches on Social Development (I10) with a right-leaning stance, as it criticizes the approach to social issues as being divisive rather than constructive. Other dimensions are unrelated as the text does not address them directly.","[3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
1168,"The text discusses the Chinese industry ministry's initiative to promote the development of the photovoltaic industry, which involves government intervention in the market to prevent monopolies and encourage specific projects. This relates to the dimension of Economic Orientation (I3), where the government's role in making economic decisions is highlighted, leaning towards a Command Economy. Other dimensions such as Political Regime (I1), State Structure (I2), Economic Equality (I4), Ethical Pursuit (I5), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), Social Development (I10), Justice Orientation (I11), and Personal Right (I12) are unrelated as they are not addressed in the text.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1169,"The text expresses strong ideological positions related to Political Regime (I1), State Structure (I2), Economic Equality (I4), Ethical Pursuit (I5), Justice Orientation (I11), and Personal Right (I12). The text criticizes the GOP for actions that undermine democracy, voting rights, and women's rights, indicating a left-leaning stance on these dimensions. It does not directly address dimensions like Economic Orientation (I3), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), and Social Development (I10), hence these are marked as unrelated.","[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1170,"The text discusses the humanitarian crisis at the southern border and criticizes the current administration's handling of the situation. It does not explicitly address the dimensions of Political Regime (I1), State Structure (I2), Economic Orientation (I3), Economic Equality (I4), Ethical Pursuit (I5), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), Social Development (I10), Justice Orientation (I11), or Personal Right (I12). Therefore, all dimensions are marked as unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
1171,"The text expresses support for social movements and equality, indicating a stance on several ideological dimensions. It supports 'Black Lives Matter' and 'Trans Rights Matter', which relate to Ethical Pursuit (I5) and Justice Orientation (I11), showing a left-leaning stance on these issues. The statement 'Men should have no control over women's bodies' aligns with Ethical Liberalism (I5), further supporting a left-leaning view. The emphasis on changing the world and advocating for social change suggests a Revolutionism (I10) approach to Social Development. Other dimensions are unrelated as the text does not address them directly.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1172,"The text emphasizes the need for accountability and punishment for wrongdoing, regardless of political affiliation. This stance aligns with a focus on procedural justice (I11), where fair decisions and actions are expected from authorities. The text does not directly address other dimensions such as political regime, state structure, economic orientation, etc., making them unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
